"","SPCODE","taxa","genus","species","variety","tolerance","native","family","hydrophyte","form","habit","group","shade","clemet.tier","odnr.class","ohio.noxious","clemet.priority","plot","month","year","species.name","cover.mn"
"447","ASTLAT","Aster_lateriflorus","Aster","lateriflorus",NA,"tolerant","native","Asteraceae","hydrophyte","forb","PE","DI","shade",NA,NA,NA,NA,1035,"June",2010,"Aster_lateriflorus",0.0025
"448","ASTLAT","Aster_lateriflorus","Aster","lateriflorus",NA,"tolerant","native","Asteraceae","hydrophyte","forb","PE","DI","shade",NA,NA,NA,NA,1097,"August",2010,"Aster_lateriflorus",0.0025
"449","ASTLAT","Aster_lateriflorus","Aster","lateriflorus",NA,"tolerant","native","Asteraceae","hydrophyte","forb","PE","DI","shade",NA,NA,NA,NA,1018,"July",2010,"Aster_lateriflorus",0.0025
"450","ASTMAC","Aster_macrophyllus","Aster","macrophyllus",NA,"midrange","native","Asteraceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1048,"July",2010,"Aster_macrophyllus",0.0025
"451","ASTMAC","Aster_macrophyllus","Aster","macrophyllus",NA,"midrange","native","Asteraceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1097,"August",2010,"Aster_macrophyllus",0.1275
"452","ASTMAC","Aster_macrophyllus","Aster","macrophyllus",NA,"midrange","native","Asteraceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,3420,"August",2010,"Aster_macrophyllus",1.25
"453","ATHFEL","Athyrium_filix-femina","Athyrium","filix-femina",NA,"midrange","native","Dryopteridaceae","FAC","fern","PE","SVP","shade",NA,NA,NA,NA,1041,"July",2010,"Athyrium_filix-femina",0.5
"454","ATHFEL","Athyrium_filix-femina","Athyrium","filix-femina",NA,"midrange","native","Dryopteridaceae","FAC","fern","PE","SVP","shade",NA,NA,NA,NA,1004,"June",2010,"Athyrium_filix-femina",0.5
"455","ATHTHE","Athyrium_thelypteroides","Athyrium","thelypteroides",NA,"sensitive","native","Dryopteridaceae","FAC","fern","PE","SVP","shade",NA,NA,NA,NA,1066,"August",2010,"Athyrium_thelypteroides",0.125
"456","ATHTHE","Athyrium_thelypteroides","Athyrium","thelypteroides",NA,"sensitive","native","Dryopteridaceae","FAC","fern","PE","SVP","shade",NA,NA,NA,NA,1041,"July",2010,"Athyrium_thelypteroides",0.1275
"457","ATHTHE","Athyrium_thelypteroides","Athyrium","thelypteroides",NA,"sensitive","native","Dryopteridaceae","FAC","fern","PE","SVP","shade",NA,NA,NA,NA,3368,"August",2010,"Athyrium_thelypteroides",0.0025
"458","ATHTHE","Athyrium_thelypteroides","Athyrium","thelypteroides",NA,"sensitive","native","Dryopteridaceae","FAC","fern","PE","SVP","shade",NA,NA,NA,NA,3362,"September",2010,"Athyrium_thelypteroides",2.125
"459","ATHTHE","Athyrium_thelypteroides","Athyrium","thelypteroides",NA,"sensitive","native","Dryopteridaceae","FAC","fern","PE","SVP","shade",NA,NA,NA,NA,3370,"August",2010,"Athyrium_thelypteroides",0.0075
"460","ATHTHE","Athyrium_thelypteroides","Athyrium","thelypteroides",NA,"sensitive","native","Dryopteridaceae","FAC","fern","PE","SVP","shade",NA,NA,NA,NA,1060,"July",2010,"Athyrium_thelypteroides",0.2525
"461","ATHTHE","Athyrium_thelypteroides","Athyrium","thelypteroides",NA,"sensitive","native","Dryopteridaceae","FAC","fern","PE","SVP","shade",NA,NA,NA,NA,1068,"July",2010,"Athyrium_thelypteroides",0.5025
"462","ATHTHE","Athyrium_thelypteroides","Athyrium","thelypteroides",NA,"sensitive","native","Dryopteridaceae","FAC","fern","PE","SVP","shade",NA,NA,NA,NA,1033,"June",2010,"Athyrium_thelypteroides",0.1325
"463","BERTHU","Berberis_thunbergii","Berberis","thunbergii",NA,"tolerant","adventive","Berberidaceae","upland","shrub","W","DI","advent",2,"established",FALSE,TRUE,1008,"June",2010,"BERBERIS_THUNBERGII",0.0025
"464","BERTHU","Berberis_thunbergii","Berberis","thunbergii",NA,"tolerant","adventive","Berberidaceae","upland","shrub","W","DI","advent",2,"established",FALSE,TRUE,3668,"August",2010,"BERBERIS_THUNBERGII",0.0025
"465","BERTHU","Berberis_thunbergii","Berberis","thunbergii",NA,"tolerant","adventive","Berberidaceae","upland","shrub","W","DI","advent",2,"established",FALSE,TRUE,1047,"July",2010,"Berberis_thunbergii",0.25
"466","BERTHU","Berberis_thunbergii","Berberis","thunbergii",NA,"tolerant","adventive","Berberidaceae","upland","shrub","W","DI","advent",2,"established",FALSE,TRUE,1090,"August",2010,"BERBERIS_THUNBERGII",0.1325
"467","BERTHU","Berberis_thunbergii","Berberis","thunbergii",NA,"tolerant","adventive","Berberidaceae","upland","shrub","W","DI","advent",2,"established",FALSE,TRUE,1028,"June",2010,"BERBERIS_THUNBERGII",1.75
"468","BERTHU","Berberis_thunbergii","Berberis","thunbergii",NA,"tolerant","adventive","Berberidaceae","upland","shrub","W","DI","advent",2,"established",FALSE,TRUE,3409,"August",2010,"BERBERIS_THUNBERGII",1.5
"469","BERTHU","Berberis_thunbergii","Berberis","thunbergii",NA,"tolerant","adventive","Berberidaceae","upland","shrub","W","DI","advent",2,"established",FALSE,TRUE,1045,"July",2010,"Berberis_thunbergii",0.2525
"470","BERTHU","Berberis_thunbergii","Berberis","thunbergii",NA,"tolerant","adventive","Berberidaceae","upland","shrub","W","DI","advent",2,"established",FALSE,TRUE,1035,"June",2010,"Berberis_thunbergii",0.3775
"471","BERTHU","Berberis_thunbergii","Berberis","thunbergii",NA,"tolerant","adventive","Berberidaceae","upland","shrub","W","DI","advent",2,"established",FALSE,TRUE,3668,"August",2010,"BERBERIS_THUNBERGII",0.0025
"472","BERTHU","Berberis_thunbergii","Berberis","thunbergii",NA,"tolerant","adventive","Berberidaceae","upland","shrub","W","DI","advent",2,"established",FALSE,TRUE,1041,"July",2010,"Berberis_thunbergii",1.25
"473","BERTHU","Berberis_thunbergii","Berberis","thunbergii",NA,"tolerant","adventive","Berberidaceae","upland","shrub","W","DI","advent",2,"established",FALSE,TRUE,1025,"June",2010,"BERBERIS_THUNBERGII",0.0025
"474","BERTHU","Berberis_thunbergii","Berberis","thunbergii",NA,"tolerant","adventive","Berberidaceae","upland","shrub","W","DI","advent",2,"established",FALSE,TRUE,1057,"July",2010,"Berberis_thunbergii",0.125
"475","BERTHU","Berberis_thunbergii","Berberis","thunbergii",NA,"tolerant","adventive","Berberidaceae","upland","shrub","W","DI","advent",2,"established",FALSE,TRUE,3362,"September",2010,"BERBERIS_THUNBERGII",0.375
"476","BERTHU","Berberis_thunbergii","Berberis","thunbergii",NA,"tolerant","adventive","Berberidaceae","upland","shrub","W","DI","advent",2,"established",FALSE,TRUE,1004,"June",2010,"BERBERIS_THUNBERGII",32
"477","BERTHU","Berberis_thunbergii","Berberis","thunbergii",NA,"tolerant","adventive","Berberidaceae","upland","shrub","W","DI","advent",2,"established",FALSE,TRUE,1072,"June",2010,"BERBERIS_THUNBERGII",0.0025
"478","BERTHU","Berberis_thunbergii","Berberis","thunbergii",NA,"tolerant","adventive","Berberidaceae","upland","shrub","W","DI","advent",2,"established",FALSE,TRUE,1061,"July",2010,"BERBERIS_THUNBERGII",0.5025
"479","BERTHU","Berberis_thunbergii","Berberis","thunbergii",NA,"tolerant","adventive","Berberidaceae","upland","shrub","W","DI","advent",2,"established",FALSE,TRUE,1048,"July",2010,"BERBERIS_THUNBERGII",0.1275
"480","BERTHU","Berberis_thunbergii","Berberis","thunbergii",NA,"tolerant","adventive","Berberidaceae","upland","shrub","W","DI","advent",2,"established",FALSE,TRUE,3396,"August",2010,"BERBERIS_THUNBERGII",0.25
"481","BETALL","Betula_alleghaniensis","Betula","alleghaniensis",NA,"sensitive","native","Betulaceae","FAC","tree","W","DI","tree",NA,NA,NA,NA,1068,"July",2010,"Betula_alleghaniensis",11
"482","BETALL","Betula_alleghaniensis","Betula","alleghaniensis",NA,"sensitive","native","Betulaceae","FAC","tree","W","DI","tree",NA,NA,NA,NA,1090,"August",2010,"Betula_alleghaniensis",1.75
"483","BETALL","Betula_alleghaniensis","Betula","alleghaniensis",NA,"sensitive","native","Betulaceae","FAC","tree","W","DI","tree",NA,NA,NA,NA,1050,"July",2010,"Betula_alleghaniensis",9.375
"484","BETALL","Betula_alleghaniensis","Betula","alleghaniensis",NA,"sensitive","native","Betulaceae","FAC","tree","W","DI","tree",NA,NA,NA,NA,1038,"July",2010,"Betula_alleghaniensis",2.75
"485","BIDFRO","Bidens_frondosa","Bidens","frondosa",NA,"tolerant","native","Asteraceae","hydrophyte","forb","AN","DI","full",NA,NA,NA,NA,3381,"August",2010,"Bidens_frondosa",0.5025
"486","BLEHIR","Blephilia_hirsuta","Blephilia","hirsuta",NA,"midrange","native","Lamiaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1041,"July",2010,"Blephilia_hirsuta",0.125
"487","BLEHIR","Blephilia_hirsuta","Blephilia","hirsuta",NA,"midrange","native","Lamiaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,3389,"August",2010,"Blephilia_hirsuta",0.125
"488","BLEHIR","Blephilia_hirsuta","Blephilia","hirsuta",NA,"midrange","native","Lamiaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1034,"July",2010,"Blephilia_hirsuta",1
"489","BLEHIR","Blephilia_hirsuta","Blephilia","hirsuta",NA,"midrange","native","Lamiaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1069,"July",2010,"Blephilia_hirsuta",0.125
"490","BLEHIR","Blephilia_hirsuta","Blephilia","hirsuta",NA,"midrange","native","Lamiaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1098,"August",2010,"Blephilia_hirsuta",0.0075
"491","BLEHIR","Blephilia_hirsuta","Blephilia","hirsuta",NA,"midrange","native","Lamiaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1009,"June",2010,"Blephilia_hirsuta",1.3775
"492","BLEHIR","Blephilia_hirsuta","Blephilia","hirsuta",NA,"midrange","native","Lamiaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1053,"July",2010,"Blephilia_hirsuta",0.1275
"493","BLEHIR","Blephilia_hirsuta","Blephilia","hirsuta",NA,"midrange","native","Lamiaceae","upland","forb","PE","DI","shade",NA,NA,NA,NA,1018,"July",2010,"Blephilia_hirsuta",0.0025
"494","BOECYL","Boehmeria_cylindrica","Boehmeria","cylindrica",NA,"midrange","native","Urticaceae","hydrophyte","forb","PE","DI","shade",NA,NA,NA,NA,3389,"August",2010,"Boehmeria_cylindrica",0.5
"495","BOECYL","Boehmeria_cylindrica","Boehmeria","cylindrica",NA,"midrange","native","Urticaceae","hydrophyte","forb","PE","DI","shade",NA,NA,NA,NA,1014,"July",2010,"Boehmeria_cylindrica",0.25
"496","BOECYL","Boehmeria_cylindrica","Boehmeria","cylindrica",NA,"midrange","native","Urticaceae","hydrophyte","forb","PE","DI","shade",NA,NA,NA,NA,1086,"August",2010,"Boehmeria_cylindrica",0.0025
"497","BOECYL","Boehmeria_cylindrica","Boehmeria","cylindrica",NA,"midrange","native","Urticaceae","hydrophyte","forb","PE","DI","shade",NA,NA,NA,NA,1069,"July",2010,"Boehmeria_cylindrica",0.0025
"498","BOECYL","Boehmeria_cylindrica","Boehmeria","cylindrica",NA,"midrange","native","Urticaceae","hydrophyte","forb","PE","DI","shade",NA,NA,NA,NA,1068,"July",2010,"Boehmeria_cylindrica",0.0025
"499","BOECYL","Boehmeria_cylindrica","Boehmeria","cylindrica",NA,"midrange","native","Urticaceae","hydrophyte","forb","PE","DI","shade",NA,NA,NA,NA,1043,"July",2010,"Boehmeria_cylindrica",0.0025
"500","BOTRYC","Botrychium_sp","Botrychium","sp",NA,NA,"native","Ophioglossaceae",NA,"fern","PE","SVP","shade",NA,NA,NA,NA,1082,"August",2010,"Botrychium_sp.",0.0025
"501","BRAERE","Brachyelytrum_erectum","Brachyelytrum","erectum",NA,"midrange","native","Poaceae","upland","grass","PE","MO","shade",NA,NA,NA,NA,3370,"August",2010,"Brachyelytrum_erectum",0.125
"502","BRAERE","Brachyelytrum_erectum","Brachyelytrum","erectum",NA,"midrange","native","Poaceae","upland","grass","PE","MO","shade",NA,NA,NA,NA,1031,"June",2010,"Brachyelytrum_erectum",0.005
"503","BRAERE","Brachyelytrum_erectum","Brachyelytrum","erectum",NA,"midrange","native","Poaceae","upland","grass","PE","MO","shade",NA,NA,NA,NA,3362,"September",2010,"Brachyelytrum_erectum",0.375
"504","BRAERE","Brachyelytrum_erectum","Brachyelytrum","erectum",NA,"midrange","native","Poaceae","upland","grass","PE","MO","shade",NA,NA,NA,NA,1061,"July",2010,"Brachyelytrum_erectum",0.25
"505","CALSEP","Calystegia_sepium","Calystegia","sepium",NA,"tolerant","native","Convolvulaceae","FAC","forb","PE","DI","full",NA,NA,NA,NA,3389,"August",2010,"Calystegia_sepium",0.125
"506","CALSEP","Calystegia_sepium","Calystegia","sepium",NA,"tolerant","native","Convolvulaceae","FAC","forb","PE","DI","full",NA,NA,NA,NA,3377,"August",2010,"Calystegia_sepium",0.375
"507","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1082,"August",2010,"Carya_cordiformis",0.0025
"508","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1058,"July",2010,"Carya_cordiformis",0.0025
"509","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1086,"August",2010,"Carya_cordiformis",0.0025
"510","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3596,"August",2010,"Carya_cordiformis",0.0025
"511","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3381,"August",2010,"Carya_cordiformis",10.2525
"512","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3420,"August",2010,"Carya_cordiformis",0.0025
"513","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1093,"August",2010,"Carya_cordiformis",0.0025
"514","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3396,"August",2010,"Carya_cordiformis",4.5025
"515","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1066,"August",2010,"Carya_cordiformis",18.25
"516","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1055,"July",2010,"Carya_cordiformis",1.8775
"517","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1090,"August",2010,"Carya_cordiformis",0.005
"518","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1068,"July",2010,"Carya_cordiformis",0.3775
"519","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3389,"August",2010,"Carya_cordiformis",0.1325
"520","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1033,"June",2010,"Carya_cordiformis",4.375
"521","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3369,"August",2010,"Carya_cordiformis",0.0025
"522","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1012,"June",2010,"Carya_cordiformis",5.25
"523","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1071,"August",2010,"Carya_cordiformis",2.25
"524","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1053,"July",2010,"Carya_cordiformis",0.0075
"525","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1014,"July",2010,"Carya_cordiformis",0.005
"526","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1098,"August",2010,"Carya_cordiformis",0.0075
"527","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3409,"August",2010,"Carya_cordiformis",0.3775
"528","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1025,"June",2010,"Carya_cordiformis",0.0025
"529","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1074,"August",2010,"Carya_cordiformis",0.5
"530","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1075,"August",2010,"Carya_cordiformis",73.16666667
"531","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1041,"July",2010,"Carya_cordiformis",0.875
"532","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1018,"July",2010,"Carya_cordiformis",0.13
"533","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3370,"August",2010,"Carya_cordiformis",0.375
"534","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1048,"July",2010,"Carya_cordiformis",0.0025
"535","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1026,"June",2010,"Carya_cordiformis",0.25
"536","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1044,"July",2010,"Carya_cordiformis",0.0075
"537","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1005,"June",2010,"Carya_cordiformis",6.25
"538","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1013,"June",2010,"Carya_cordiformis",7.125
"539","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1021,"July",2010,"Carya_cordiformis",7.125
"540","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1039,"July",2010,"Carya_cordiformis",0.3775
"541","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,3364,"August",2010,"Carya_cordiformis",0.13
"542","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1034,"July",2010,"Carya_cordiformis",33
"543","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1045,"July",2010,"Carya_cordiformis",0.0025
"544","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1002,"June",2010,"Carya_cordiformis",0.005
"545","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1031,"June",2010,"Carya_cordiformis",0.25
"546","CARCOR","Carya_cordiformis","Carya","cordiformis",NA,"midrange","native","Juglandaceae","upland","tree","W","DI","tree",NA,NA,NA,NA,1006,"June",2010,"Carya_cordiformis",0.0025
